Site_Name	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	yrMIA	postX	postY	localX	localY	x	y	UTM_Easting	UTM_Northing	elevation	diam2011	diam2014	sex2011	sex2014	canopy2011	canopy2014	damage2010	damage2011	damage2014	Notes2011	Notes2014
Noland_Divide	1678.01	1481	prunSero	1	2012	NaN	NaN	NaN	NaN	0	50	2.0	5.0	2.0	55.0	275524.0000	3938457.0000	517.9579	5.30	5.80	N	UN	0	0	ND				
Noland_Divide	1678.02	1481	prunSero	2	2012	NaN	NaN	NaN	NaN	0	50	2.0	5.0	2.0	55.0	275524.0000	3938457.0000	517.9579	3.80	5.00	N	UN	0	0	D				
Noland_Divide	1679.01	1482	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	2.0	4.0	2.0	54.0	275524.0000	3938456.0000	517.9579	2.00	2.15	N	N	0	0	ND				
Noland_Divide	1680.01	1483	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	2.0	2.3	2.0	52.3	275524.0000	3938454.3000	517.9579	14.10	15.00	UN	UN	1	1	ND				
Noland_Divide	1681.01	1484	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	1.0	4.0	1.0	54.0	275523.0000	3938456.0000	517.9579	7.70	8.20	UN	UN	1	1	ND				
Noland_Divide	1682.01	1485	piceRube	1	2012	NaN	2014	NaN	NaN	0	50	0.5	3.0	0.5	53.0	275522.5000	3938455.0000	517.9579	8.30	NaN	UN		0		ND				
Noland_Divide	2072.01	310	abieFras	1	2012	NaN	NaN	NaN	NaN	0	60	6.0	0.0	6.0	60.0	275528.0000	3938462.0000	519.0500	10.90	11.80	N	UN	0	0	ND				
Noland_Divide	2073.01	311	abieFras	1	2012	NaN	NaN	NaN	NaN	0	60	6.9	4.3	6.9	64.3	275528.9000	3938466.3000	519.0500	5.10	5.60	N	UN	0	0	D				
Noland_Divide	2074.01	312	piceRube	1	2012	NaN	NaN	NaN	NaN	0	60	6.5	3.0	6.5	63.0	275528.5000	3938465.0000	519.0500	3.50	3.62	N	N	0	0	ND				
Noland_Divide	2075.01	313	piceRube	1	2012	NaN	2014	NaN	NaN	0	60	6.5	2.5	6.5	62.5	275528.5000	3938464.5000	519.0500	2.70	NaN	N		0		ND				
Noland_Divide	2076.01	314	piceRube	1	2012	NaN	NaN	NaN	NaN	0	60	8.5	2.3	8.5	62.3	275530.5000	3938464.3000	519.2287	5.50	6.00	N	N	1	0	D				
